"response","Country","Number","question"
"Don't know","Puerto.Rico",9.367330672,"Ques__threat_20_years"
"Don't know","Qatar",14.75689713,"Ques__threat_20_years"
"Don't know","Romania",16.3232758,"Ques__threat_20_years"
"Don't know","Saudi.Arabia",18.42199974,"Ques__threat_20_years"
"Don't know","Senegal",17.85018745,"Ques__threat_20_years"
"Don't know","Serbia",11.15070061,"Ques__threat_20_years"
"Don't know","Singapore",11.18238129,"Ques__threat_20_years"
"Don't know","Slovakia",9.935294976,"Ques__threat_20_years"
"Don't know","South.Africa",8.955409542,"Ques__threat_20_years"
"Don't know","South.Korea",9.768660797,"Ques__threat_20_years"
"Don't know","Spain",6.459087152,"Ques__threat_20_years"
"Don't know","Sri.Lanka",6.480182762,"Ques__threat_20_years"
"Don't know","Sub.Saharan.Africa",13.98163825,"Ques__threat_20_years"
"Don't know","Sweden",11.46752672,"Ques__threat_20_years"
"Don't know","Switzerland",8.439989301,"Ques__threat_20_years"
"Don't know","Taiwan",8.848050724,"Ques__threat_20_years"
"Don't know","Tanzania",13.22314261,"Ques__threat_20_years"
"Don't know","Thailand",25.52032346,"Ques__threat_20_years"
"Don't know","Trinidad.and.Tobago",12.34717159,"Ques__threat_20_years"
"Don't know","Tunisia",21.47251212,"Ques__threat_20_years"
"Don't know","Turkey",9.273930297,"Ques__threat_20_years"
"Don't know","United.Arab.Emirates",13.36648742,"Ques__threat_20_years"
"Don't know","United.Kingdom",5.824805797,"Ques__threat_20_years"
"Don't know","United.States",6.526069798,"Ques__threat_20_years"
"Don't know","Uruguay",13.61110621,"Ques__threat_20_years"
"Don't know","Uzbekistan",12.56656763,"Ques__threat_20_years"
"Don't know","Vietnam",12.82012179,"Ques__threat_20_years"
"Don't know","Yemen",31.86747973,"Ques__threat_20_years"
"Don't know","Zambia",7.791727253,"Ques__threat_20_years"
"Refused","Albania",0.299633314,"Ques__threat_20_years"
"Refused","Algeria",2.082524556,"Ques__threat_20_years"
"Refused","Angola",2.694690906,"Ques__threat_20_years"
"Refused","Argentina",0.655853655,"Ques__threat_20_years"
"Refused","Armenia",1.114091043,"Ques__threat_20_years"
"Refused","Asian...Pacific.Islands",0.436101376,"Ques__threat_20_years"
"Refused","Australia",0.343009068,"Ques__threat_20_years"
"Refused","Austria",NA,"Ques__threat_20_years"
"Refused","Azerbaijan",0.862789428,"Ques__threat_20_years"
"Refused","Bangladesh",1.649241409,"Ques__threat_20_years"
"Refused","Belgium",0.187322416,"Ques__threat_20_years"
"Refused","Benin",1.650121487,"Ques__threat_20_years"
"Refused","Bolivia..Plurinational.State.of.",0.373327421,"Ques__threat_20_years"
"Refused","Bosnia.and.Herzegovina",NA,"Ques__threat_20_years"
"Refused","Botswana",2.451430586,"Ques__threat_20_years"
"Refused","Brazil",0.376355114,"Ques__threat_20_years"
"Refused","Bulgaria",0.212686819,"Ques__threat_20_years"
"Refused","Burkina.Faso",3.207294432,"Ques__threat_20_years"
"Refused","Cambodia",4.375306031,"Ques__threat_20_years"
"Refused","Cameroon",3.940785617,"Ques__threat_20_years"
"Refused","Canada",0.062183151,"Ques__threat_20_years"
"Refused","Caribbean",1.002641775,"Ques__threat_20_years"
"Refused","Chile",0.20760426,"Ques__threat_20_years"
"Refused","Colombia",0.959332413,"Ques__threat_20_years"
"Refused","Congo..Democratic.Republic.of.the.",1.448217753,"Ques__threat_20_years"
"Refused","Costa.Rica",0.408113005,"Ques__threat_20_years"
"Refused","Cote.d.Ivoire",2.56700434,"Ques__threat_20_years"
"Refused","Croatia",0.145773146,"Ques__threat_20_years"
"Refused","Cyprus",0.438545292,"Ques__threat_20_years"
"Refused","Czechia",0.060308299,"Ques__threat_20_years"
"Refused","Denmark",0.147444471,"Ques__threat_20_years"
"Refused","Dominican.Republic",1.704929898,"Ques__threat_20_years"
"Refused","Ecuador",0.569965356,"Ques__threat_20_years"
"Refused","Egypt",1.247346152,"Ques__threat_20_years"
"Refused","El.Salvador",0.700623859,"Ques__threat_20_years"
"Refused","Finland",0.232332535,"Ques__threat_20_years"
"Refused","France",0.490815931,"Ques__threat_20_years"
"Refused","Germany",0.131186669,"Ques__threat_20_years"
"Refused","Ghana",1.714785224,"Ques__threat_20_years"
"Refused","Greece",0.142790781,"Ques__threat_20_years"
"Refused","Guatemala",1.253321851,"Ques__threat_20_years"
"Refused","Haiti",1.577123383,"Ques__threat_20_years"
"Refused","Honduras",1.310034163,"Ques__threat_20_years"
"Refused","Hong.Kong",1.064339509,"Ques__threat_20_years"
"Refused","Hungary",0.149604579,"Ques__threat_20_years"
"Refused","India",1.326758267,"Ques__threat_20_years"
"Refused","Indonesia",0.650548243,"Ques__threat_20_years"
"Refused","Iraq",1.074897842,"Ques__threat_20_years"
"Refused","Ireland",0.273556146,"Ques__threat_20_years"
"Refused","Israel",0.697652784,"Ques__threat_20_years"
"Refused","Italy",0.190769869,"Ques__threat_20_years"
"Refused","Jamaica",0.748243554,"Ques__threat_20_years"
"Refused","Japan",0.06404976,"Ques__threat_20_years"
"Refused","Jordan",1.318749603,"Ques__threat_20_years"
"Refused","Kenya",1.494639631,"Ques__threat_20_years"
"Refused","Kosovo",1.946315847,"Ques__threat_20_years"
"Refused","Kuwait",1.742354222,"Ques__threat_20_years"
"Refused","Lao.People.s.Democratic.Republic",3.280350343,"Ques__threat_20_years"
"Refused","Lebanon",0.916647562,"Ques__threat_20_years"
"Refused","Libya",0.865280144,"Ques__threat_20_years"
"Refused","Lithuania",0.274738556,"Ques__threat_20_years"
"Refused","Malawi",2.479247428,"Ques__threat_20_years"
"Refused","Malaysia",0.323960006,"Ques__threat_20_years"
"Refused","Mexico",0.283703335,"Ques__threat_20_years"
"Refused","Morocco",2.782354904,"Ques__threat_20_years"
"Refused","Mozambique",0.546861738,"Ques__threat_20_years"
"Refused","Nepal",0.925399274,"Ques__threat_20_years"
"Refused","Netherlands",NA,"Ques__threat_20_years"
"Refused","New.Zealand",0.537023668,"Ques__threat_20_years"
"Refused","Nicaragua",0.034267838,"Ques__threat_20_years"
"Refused","Nigeria",1.654330669,"Ques__threat_20_years"
"Refused","North.MAcedonia",0.457065162,"Ques__threat_20_years"
"Refused","Norway",NA,"Ques__threat_20_years"
"Refused","Oman",1.908614123,"Ques__threat_20_years"
"Refused","Pakistan",2.618276263,"Ques__threat_20_years"
"Refused","Panama",2.159903059,"Ques__threat_20_years"
"Refused","Paraguay",0.15806064,"Ques__threat_20_years"
"Refused","Peru",0.499127881,"Ques__threat_20_years"
"Refused","Philippines",0.718084173,"Ques__threat_20_years"
"Refused","Poland",0.674643826,"Ques__threat_20_years"
"Refused","Portugal",0.087513693,"Ques__threat_20_years"
"Refused","Puerto.Rico",NA,"Ques__threat_20_years"
"Refused","Qatar",1.497537877,"Ques__threat_20_years"
"Refused","Romania",0.828007082,"Ques__threat_20_years"
"Refused","Saudi.Arabia",1.743470075,"Ques__threat_20_years"
"Refused","Senegal",2.100708213,"Ques__threat_20_years"
"Refused","Serbia",0.587875073,"Ques__threat_20_years"
"Refused","Singapore",0.470563623,"Ques__threat_20_years"
"Refused","Slovakia",NA,"Ques__threat_20_years"
"Refused","South.Africa",1.143161339,"Ques__threat_20_years"
"Refused","South.Korea",0.03676453,"Ques__threat_20_years"
"Refused","Spain",0.152747906,"Ques__threat_20_years"
"Refused","Sri.Lanka",0.474840881,"Ques__threat_20_years"
"Refused","Sub.Saharan.Africa",2.84516611,"Ques__threat_20_years"
"Refused","Sweden",0.051340287,"Ques__threat_20_years"
"Refused","Switzerland",0.192293727,"Ques__threat_20_years"
"Refused","Taiwan",0.658324164,"Ques__threat_20_years"
"Refused","Tanzania",1.894150714,"Ques__threat_20_years"
"Refused","Thailand",0.887603679,"Ques__threat_20_years"
"Refused","Trinidad.and.Tobago",0.283980197,"Ques__threat_20_years"
"Refused","Tunisia",1.377488708,"Ques__threat_20_years"
"Refused","Turkey",0.312472035,"Ques__threat_20_years"
"Refused","United.Arab.Emirates",1.246254953,"Ques__threat_20_years"
"Refused","United.Kingdom",0.197142529,"Ques__threat_20_years"
"Refused","United.States",0.034956341,"Ques__threat_20_years"
"Refused","Uruguay",0.179695456,"Ques__threat_20_years"
"Refused","Uzbekistan",0.769893045,"Ques__threat_20_years"
"Refused","Vietnam",1.460454832,"Ques__threat_20_years"
"Refused","Yemen",2.641347552,"Ques__threat_20_years"
"Refused","Zambia",2.849086057,"Ques__threat_20_years"
"(Unweighted Base)","Albania",329,"Ques__threat_20_years"
"(Unweighted Base)","Algeria",1066,"Ques__threat_20_years"
"(Unweighted Base)","Angola",727,"Ques__threat_20_years"
"(Unweighted Base)","Argentina",1257,"Ques__threat_20_years"
"(Unweighted Base)","Armenia",306,"Ques__threat_20_years"
"(Unweighted Base)","Asian...Pacific.Islands",1916,"Ques__threat_20_years"
"(Unweighted Base)","Australia",1012,"Ques__threat_20_years"
"(Unweighted Base)","Austria",1120,"Ques__threat_20_years"
"(Unweighted Base)","Azerbaijan",541,"Ques__threat_20_years"
"(Unweighted Base)","Bangladesh",910,"Ques__threat_20_years"
"(Unweighted Base)","Belgium",1201,"Ques__threat_20_years"
"(Unweighted Base)","Benin",665,"Ques__threat_20_years"
"(Unweighted Base)","Bolivia..Plurinational.State.of.",1070,"Ques__threat_20_years"
"(Unweighted Base)","Bosnia.and.Herzegovina",291,"Ques__threat_20_years"
"(Unweighted Base)","Botswana",690,"Ques__threat_20_years"
"(Unweighted Base)","Brazil",1048,"Ques__threat_20_years"
"(Unweighted Base)","Bulgaria",1012,"Ques__threat_20_years"
"(Unweighted Base)","Burkina.Faso",581,"Ques__threat_20_years"
"(Unweighted Base)","Cambodia",445,"Ques__threat_20_years"
"(Unweighted Base)","Cameroon",606,"Ques__threat_20_years"
"(Unweighted Base)","Canada",1026,"Ques__threat_20_years"
"(Unweighted Base)","Caribbean",811,"Ques__threat_20_years"
"(Unweighted Base)","Chile",1094,"Ques__threat_20_years"
"(Unweighted Base)","Colombia",1082,"Ques__threat_20_years"
"(Unweighted Base)","Congo..Democratic.Republic.of.the.",587,"Ques__threat_20_years"
"(Unweighted Base)","Costa.Rica",1012,"Ques__threat_20_years"
"(Unweighted Base)","Cote.d.Ivoire",646,"Ques__threat_20_years"
"(Unweighted Base)","Croatia",635,"Ques__threat_20_years"
"(Unweighted Base)","Cyprus",494,"Ques__threat_20_years"
"(Unweighted Base)","Czechia",1049,"Ques__threat_20_years"
"(Unweighted Base)","Denmark",1101,"Ques__threat_20_years"
"(Unweighted Base)","Dominican.Republic",884,"Ques__threat_20_years"
"(Unweighted Base)","Ecuador",1017,"Ques__threat_20_years"
"(Unweighted Base)","Egypt",1206,"Ques__threat_20_years"
"(Unweighted Base)","El.Salvador",817,"Ques__threat_20_years"
"(Unweighted Base)","Finland",683,"Ques__threat_20_years"
"(Unweighted Base)","France",2536,"Ques__threat_20_years"
"(Unweighted Base)","Germany",3732,"Ques__threat_20_years"
"(Unweighted Base)","Ghana",563,"Ques__threat_20_years"
"(Unweighted Base)","Greece",1051,"Ques__threat_20_years"
"(Unweighted Base)","Guatemala",1031,"Ques__threat_20_years"
"(Unweighted Base)","Haiti",543,"Ques__threat_20_years"
"(Unweighted Base)","Honduras",1012,"Ques__threat_20_years"
"(Unweighted Base)","Hong.Kong",417,"Ques__threat_20_years"
"(Unweighted Base)","Hungary",1280,"Ques__threat_20_years"
"(Unweighted Base)","India",2574,"Ques__threat_20_years"
"(Unweighted Base)","Indonesia",1178,"Ques__threat_20_years"
"(Unweighted Base)","Iraq",1403,"Ques__threat_20_years"
"(Unweighted Base)","Ireland",977,"Ques__threat_20_years"
"(Unweighted Base)","Israel",914,"Ques__threat_20_years"
"(Unweighted Base)","Italy",1279,"Ques__threat_20_years"
"(Unweighted Base)","Jamaica",375,"Ques__threat_20_years"
"(Unweighted Base)","Japan",1174,"Ques__threat_20_years"
"(Unweighted Base)","Jordan",1315,"Ques__threat_20_years"
"(Unweighted Base)","Kenya",1423,"Ques__threat_20_years"
"(Unweighted Base)","Kosovo",295,"Ques__threat_20_years"
"(Unweighted Base)","Kuwait",568,"Ques__threat_20_years"
"(Unweighted Base)","Lao.People.s.Democratic.Republic",323,"Ques__threat_20_years"
"(Unweighted Base)","Lebanon",653,"Ques__threat_20_years"
"(Unweighted Base)","Libya",763,"Ques__threat_20_years"
"(Unweighted Base)","Lithuania",1162,"Ques__threat_20_years"
"(Unweighted Base)","Malawi",874,"Ques__threat_20_years"
"(Unweighted Base)","Malaysia",1153,"Ques__threat_20_years"
"(Unweighted Base)","Mexico",1218,"Ques__threat_20_years"
"(Unweighted Base)","Morocco",788,"Ques__threat_20_years"
"(Unweighted Base)","Mozambique",756,"Ques__threat_20_years"
"(Unweighted Base)","Nepal",896,"Ques__threat_20_years"
"(Unweighted Base)","Netherlands",978,"Ques__threat_20_years"
"(Unweighted Base)","New.Zealand",971,"Ques__threat_20_years"
"(Unweighted Base)","Nicaragua",519,"Ques__threat_20_years"
"(Unweighted Base)","Nigeria",1382,"Ques__threat_20_years"
"(Unweighted Base)","North.MAcedonia",464,"Ques__threat_20_years"
"(Unweighted Base)","Norway",1004,"Ques__threat_20_years"
"(Unweighted Base)","Oman",499,"Ques__threat_20_years"
"(Unweighted Base)","Pakistan",1181,"Ques__threat_20_years"
"(Unweighted Base)","Panama",541,"Ques__threat_20_years"
"(Unweighted Base)","Paraguay",550,"Ques__threat_20_years"
"(Unweighted Base)","Peru",952,"Ques__threat_20_years"
"(Unweighted Base)","Philippines",1249,"Ques__threat_20_years"
"(Unweighted Base)","Poland",1069,"Ques__threat_20_years"
"(Unweighted Base)","Portugal",1029,"Ques__threat_20_years"
"(Unweighted Base)","Puerto.Rico",573,"Ques__threat_20_years"
"(Unweighted Base)","Qatar",498,"Ques__threat_20_years"
"(Unweighted Base)","Romania",907,"Ques__threat_20_years"
"(Unweighted Base)","Saudi.Arabia",1252,"Ques__threat_20_years"
"(Unweighted Base)","Senegal",502,"Ques__threat_20_years"
"(Unweighted Base)","Serbia",949,"Ques__threat_20_years"
"(Unweighted Base)","Singapore",369,"Ques__threat_20_years"
"(Unweighted Base)","Slovakia",985,"Ques__threat_20_years"
"(Unweighted Base)","South.Africa",1369,"Ques__threat_20_years"
"(Unweighted Base)","South.Korea",921,"Ques__threat_20_years"
"(Unweighted Base)","Spain",1163,"Ques__threat_20_years"
"(Unweighted Base)","Sri.Lanka",632,"Ques__threat_20_years"
"(Unweighted Base)","Sub.Saharan.Africa",3395,"Ques__threat_20_years"
"(Unweighted Base)","Sweden",1338,"Ques__threat_20_years"
"(Unweighted Base)","Switzerland",990,"Ques__threat_20_years"
"(Unweighted Base)","Taiwan",1207,"Ques__threat_20_years"
"(Unweighted Base)","Tanzania",505,"Ques__threat_20_years"
"(Unweighted Base)","Thailand",1220,"Ques__threat_20_years"
"(Unweighted Base)","Trinidad.and.Tobago",518,"Ques__threat_20_years"
"(Unweighted Base)","Tunisia",992,"Ques__threat_20_years"
"(Unweighted Base)","Turkey",1158,"Ques__threat_20_years"
"(Unweighted Base)","United.Arab.Emirates",1096,"Ques__threat_20_years"
"(Unweighted Base)","United.Kingdom",1951,"Ques__threat_20_years"
"(Unweighted Base)","United.States",3096,"Ques__threat_20_years"
"(Unweighted Base)","Uruguay",580,"Ques__threat_20_years"
"(Unweighted Base)","Uzbekistan",710,"Ques__threat_20_years"
"(Unweighted Base)","Vietnam",1096,"Ques__threat_20_years"
"(Unweighted Base)","Yemen",731,"Ques__threat_20_years"
"(Unweighted Base)","Zambia",692,"Ques__threat_20_years"
